RSI,MA_FAST,MA_SLOW,RESULT
48.12244529213776,149.07857526051436,149.07342063946464,0
32.78517825085298,149.0748355677052,149.0726604192679,0
28.080429309316486,149.06935753199627,149.0718685034096,1
28.78781388012807,149.05980860015126,149.0713753897319,1
21.071337876853434,149.0496267886397,149.0696186766372,1
19.65201454946572,149.0408927919624,149.06679608097988,1
13.3649348217983,149.03418312808526,149.06350159290196,1
33.9004855907957,149.02964096178766,149.06264339805466,0
36.64364540629924,149.02475375137155,149.06221777345732,0
40.421985314806214,149.0216269402793,149.06172619920812,1
48.762429802887645,149.01718587906652,149.06029556012186,1
35.752668314985215,149.0082401083283,149.05757847867602,1
33.5705002445342,148.99706833128613,149.0550037501642,1
34.01799842892545,148.98760159932442,149.0534721033769,1
50.402828050903864,148.9843724786187,149.05521160786637,1
57.11578670576172,148.98159024957312,149.05605285057985,1
61.192956244606336,148.98275426587014,149.05595111522734,1
63.344583351866945,148.98317873057502,149.05588273602305,1
60.79658887774323,148.98040730787247,149.05387187968347,1
66.20069556086335,148.9801789252099,149.0525592959882,1
67.32734529097317,148.98215620750088,149.05249629430725,1
63.507785094528906,148.9890659647394,149.052817639216,1
57.151825357408256,148.994881923776,149.05094931499445,1
61.5210033450769,149.00460093034175,149.05036799885704,0
55.01908715734374,149.01297680700884,149.04713194962304,1
66.76181986846856,149.02302526171357,149.04676560341446,1
72.33094742072849,149.03707166377768,149.0476239909834,0
67.21103747096976,149.0446873263,149.04751792090462,0
57.656011854870954,149.05064597021118,149.04717269451493,0
58.8965892357578,149.05625185793085,149.04683451887442,0
55.54369172613548,149.06089799640102,149.04782397071457,0
49.55430323029802,149.06636433787975,149.04762292220138,1
54.28849411074026,149.0720431859571,149.04716380923358,0
45.75710550821572,149.0752129852003,149.04443281200093,0
44.55819076633997,149.07393653942876,149.04258891114196,1
37.89483686493875,149.07103530803647,149.040646302402,1
47.6710590389432,149.07092421158646,149.04053814308415,0
38.983131780074984,149.0691398666727,149.03891090424816,1
42.59246057492686,149.06924799290402,149.03670165299636,0
43.68469277003877,149.06861998188072,149.03569362922389,0
27.47914016368054,149.06355975273235,149.03312606777146,1
31.779060149812878,149.05723877233046,149.03067497819185,1
41.60125019015267,149.055873207562,149.02852586299744,0
35.74839675308617,149.0477774114632,149.02556779859145,0
38.21685761266525,149.04322945343932,149.02306791571218,0
45.186386676973825,149.03794992066165,149.02115111037688,0
48.57914086590357,149.02951743217645,149.02124213751424,0
47.85445503947313,149.02053680504844,149.01996257190535,1
40.8506427997014,149.0098729793527,149.01726954768841,1
46.48280357572702,149.00015217499924,149.01503832289612,1
40.32661047375378,148.99222101859263,149.0132822739459,1
44.81794238532692,148.98831692318686,149.01301546439404,0
48.0482653644637,148.9850336860805,149.01343427086726,1
40.73889688383128,148.98260551550015,149.01355157814046,1
47.645313407280995,148.97963775543232,149.01459329785902,1
48.01370381766114,148.9793796498834,149.0160410455704,1
36.29510039679449,148.9740612342792,149.0164893855617,1
56.01954182954228,148.97466302423896,149.01691972922868,0
57.391845235603704,148.97704384028873,149.01761768856326,1
49.6057574358345,148.97494352669716,149.01702026379104,1
48.97922768070609,148.97706161721558,149.0170763630311,1
50.28791434870433,148.97649308425895,149.01797616856413,1
61.65231394307725,148.9747618507986,149.0196032708024,1
64.11530834017884,148.9792135245294,149.02221256867347,1
58.056198410787964,148.98141788655602,149.0218860788871,1
60.73735983282952,148.98519525296078,149.02259311173196,1
60.97038580895813,148.98814818638917,149.02339970572183,1
