RSI,MA_FAST,MA_SLOW,RESULT
43.09960832250732,86.13297280846602,86.28774904456697,0
38.5943491410857,86.11489657703352,86.283580728743,0
41.73055942366793,86.0988248508779,86.27582361068303,0
23.48624131553744,86.0734425583395,86.2629698030438,0
25.42571073828836,86.04762365779486,86.24997900696724,0
28.665834326205186,86.0288000720498,86.23596424164614,0
26.078930583219105,86.0135998405272,86.22183986296729,0
31.358405804922725,85.99832145204013,86.2068837354908,0
40.14307977357084,85.98682919483392,86.1919276111927,0
32.64011953129372,85.96445752610646,86.17696376643293,0
38.308106003256,85.94638707688011,86.16731199094149,0
36.45533113086014,85.92761153984823,86.15774859389069,0
37.96185468610698,85.90870885651006,86.14796849546661,1
33.47685366356333,85.89037430501307,86.13557289191866,1
16.74490437695121,85.87750099934429,86.12222767455853,1
19.86122684759684,85.86451091778386,86.10771176133613,1
20.550375655574044,85.85331994282733,86.09350734513731,1
45.151636834080016,85.84764345685574,86.08213520935165,0
52.11312478514746,85.8451302198759,86.07040265371043,0
52.955375519848026,85.84358445437226,86.06282535043056,0
55.14846830327606,85.83605614553076,86.05498617211816,0
40.65681961467731,85.82345158750402,86.04491679413827,0
38.000463779402715,85.80969028054042,86.0318606144168,0
40.77837710292063,85.79943575012302,86.01864677873044,1
37.459292383412304,85.78890943854155,86.00434246121938,1
38.19647559719607,85.77686106835883,85.98871867575905,1
41.73450812171352,85.76872136420947,85.97605676548444,1
46.126769675617396,85.76008771451097,85.96396184350253,1
55.86780514387458,85.7560395668607,85.95405320037898,1
53.34672713623317,85.75539172890754,85.94240969088962,1
55.852875643395144,85.7545556193696,85.93018621002406,1
48.52271538283801,85.75560580181678,85.91875702915758,1
44.849642961458,85.75707819522896,85.90911214187066,1
49.63694390815776,85.76489847204283,85.89979424284056,1
55.0494558827302,85.7777291783198,85.89167500952854,1
59.66487919418502,85.78548575738697,85.88397701267228,1
65.01557055920226,85.7936402251958,85.87823552135933,1
70.81493897307169,85.79583164422496,85.87187147654913,1
79.9931082067773,85.80267627633324,85.87022416385972,0
77.42733634177041,85.80651390999597,85.86555945782472,0
67.9458200505244,85.80758340937166,85.8608358138232,1
68.49152394616462,85.81711547010909,85.8567153613671,1
66.20533639209174,85.83112607591431,85.853059161758,0
67.98182540626544,85.847101455959,85.85030677375042,0
65.35001106098389,85.86326149205458,85.85033489689351,1
67.5800759320096,85.88279998729982,85.85140610847942,0
61.031055956122316,85.89715398148441,85.85233862033837,0
53.250330825330295,85.90939934207672,85.85264196733428,0
45.82793197307627,85.91587415374389,85.85239560079935,1
59.776115013984686,85.9271799255466,85.85329156014683,1
61.86879277187454,85.93858549118147,85.85243128311023,1
55.234944050500125,85.94514872970117,85.85085789022463,1
37.88105507112598,85.94755440563318,85.84860396377279,1
50.56275675457069,85.95199685260374,85.85121596054626,1
60.627327920297134,85.95740413924361,85.85558720210804,1
62.12136555198758,85.97024420026875,85.86055466395985,1
60.31776662671186,85.98351915540465,85.8662032473103,1
65.86581701800824,86.0020422798628,85.87335980767821,0
61.1985918388423,86.00936502257906,85.87923849495775,1
60.585914984936,86.02041802792014,85.8879436585502,0
62.670618742776874,86.03332071508153,85.89560926910377,0
63.15589937953045,86.04385876659691,85.90321425206658,0
68.13072793234814,86.0551899693934,85.91165160691133,0
64.09441247240674,86.06627987086699,85.92066900009199,0
